description,name,Plant_Code,sector_nam,PrimSource,Total_MW,Coal_MW,NG_MW,Crude_MW,Bio_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Geo_MW,Other_MW,source_des,tech_desc,Source,Period,geometry
,solar,59768,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.335,42.444,0.0</coordinates></Point>"
,solar,59771,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.7992,43.0146,0.0</coordinates></Point>"
,solar,59770,Electric Utility,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-85.770858,39.988564,0.0</coordinates></Point>"
,solar,59762,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.831433,34.309261,0.0</coordinates></Point>"
,solar,59761,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.880517,35.776992,0.0</coordinates></Point>"
,solar,59765,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.1027,42.4029,0.0</coordinates></Point>"
,solar,59767,IPP Non-CHP,solar,4.8,0,0,0,,0,0,0,4.8,0,,,Solar = 4.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.949,42.312,0.0</coordinates></Point>"
,solar,59766,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.109,42.362,0.0</coordinates></Point>"
,wind,54647,IPP Non-CHP,wind,28.7,0,0,0,,0,0,0,0,28.7,,,Wind = 28.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.2572,35.05,0.0</coordinates></Point>"
,wind,54650,IPP Non-CHP,wind,18.7,0,0,0,,0,0,0,0,18.7,,,Wind = 18.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5642,33.9211,0.0</coordinates></Point>"
,geothermal,54665,IPP Non-CHP,geothermal,10.8,0,0,0,,0,0,0,0,0,10.8,,Geothermal = 10.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.7471,39.3951,0.0</coordinates></Point>"
,geothermal,54666,IPP Non-CHP,geothermal,10.8,0,0,0,,0,0,0,0,0,10.8,,Geothermal = 10.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.7471,39.3951,0.0</coordinates></Point>"
,geothermal,54689,IPP Non-CHP,geothermal,45.5,0,0,0,,0,0,0,0,0,45.5,,Geothermal = 45.5MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.518,32.7146,0.0</coordinates></Point>"
,wind,7855,Electric Utility,wind,1.4,0,0,0,,0,0,0,0,1.4,,,Wind = 1.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.7347,46.895,0.0</coordinates></Point>"
,wind,54681,IPP Non-CHP,wind,7.3,0,0,0,,0,0,0,0,7.3,,,Wind = 7.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5364,33.9603,0.0</coordinates></Point>"
,wind,54682,IPP Non-CHP,wind,5.4,0,0,0,,0,0,0,0,5.4,,,Wind = 5.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5364,33.9603,0.0</coordinates></Point>"
,wind,54685,IPP Non-CHP,wind,11.6,0,0,0,,0,0,0,0,11.6,,,Wind = 11.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5642,33.9211,0.0</coordinates></Point>"
,wind,54686,IPP Non-CHP,wind,25.3,0,0,0,,0,0,0,0,25.3,,,Wind = 25.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.1714,35.0506,0.0</coordinates></Point>"
,wind,7886,Electric Utility,wind,0.9,0,0,0,,0,0,0,0,0.9,,,Wind = 0.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-87.6333,44.6694,0.0</coordinates></Point>"
,wind,7901,Electric Utility,wind,0.2,0,0,0,,0,0,0,0,0.2,,,Wind = 0.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.4381,43.6575,0.0</coordinates></Point>"
,geothermal,54724,IPP Non-CHP,geothermal,20,0,0,0,,0,0,0,0,0,20.0,,Geothermal = 20MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.2481,32.7881,0.0</coordinates></Point>"
,wind,7927,Electric Utility,wind,2.1,0,0,0,,0,0,0,0,2.1,,,Wind = 2.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.338733,36.120994,0.0</coordinates></Point>"
,wind,7936,Electric Utility,wind,95,0,0,0,,0,0,0,0,95,,,Wind = 95 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.0964,46.0958,0.0</coordinates></Point>"
,geothermal,510,IPP Non-CHP,geothermal,50,0,0,0,,0,0,0,0,0,50.0,,Geothermal = 50MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-122.7559,38.7903,0.0</coordinates></Point>"
,wind,59776,Commercial Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-89.019,40.537,0.0</coordinates></Point>"
,solar,59775,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.2,42.6,0.0</coordinates></Point>"
,solar,59787,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-113.253724,37.750268,0.0</coordinates></Point>"
,solar,59786,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-113.283666,37.794678,0.0</coordinates></Point>"
,solar,59778,IPP Non-CHP,solar,47.7,0,0,0,,0,0,0,47.7,0,,,Solar = 47.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.636372,35.148503,0.0</coordinates></Point>"
,solar,59777,IPP Non-CHP,solar,2.6,0,0,0,,0,0,0,2.6,0,,,Solar = 2.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.978189,42.43177,0.0</coordinates></Point>"
,solar,59780,IPP Non-CHP,solar,4.3,0,0,0,,0,0,0,4.3,0,,,Solar = 4.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-70.649029,41.925352,0.0</coordinates></Point>"
,solar,59779,IPP Non-CHP,solar,12.6,0,0,0,,0,0,0,12.6,0,,,Solar = 12.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-110.899734,32.17356,0.0</coordinates></Point>"
,solar,59781,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.987633,42.332831,0.0</coordinates></Point>"
,solar,59798,IPP Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.252407,33.792694,0.0</coordinates></Point>"
,solar,59789,IPP Non-CHP,solar,1.4,0,0,0,,0,0,0,1.4,0,,,Solar = 1.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-73.619485,41.84581,0.0</coordinates></Point>"
,solar,59788,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.511892,42.015023,0.0</coordinates></Point>"
,solar,59790,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-123.31695,44.573484,0.0</coordinates></Point>"
,wind,59797,IPP Non-CHP,wind,0.1,0,0,0,,0,0,0,0,0.1,,,Wind = 0.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.117778,40.652778,0.0</coordinates></Point>"
,solar,58032,IPP Non-CHP,solar,2.2,0,0,0,,0,0,0,2.2,0,,,Solar = 2.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.065,41.853333,0.0</coordinates></Point>"
,solar,58030,IPP Non-CHP,solar,5.5,0,0,0,,0,0,0,5.5,0,,,Solar = 5.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.814444,39.928333,0.0</coordinates></Point>"
,solar,59811,IPP Non-CHP,solar,10.3,0,0,0,,0,0,0,10.3,0,,,Solar = 10.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-76.87486,38.591545,0.0</coordinates></Point>"
,solar,58036,IPP Non-CHP,solar,7.5,0,0,0,,0,0,0,7.5,0,,,Solar = 7.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.125833,39.903056,0.0</coordinates></Point>"
,solar,59818,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-80.663641,35.444235,0.0</coordinates></Point>"
,solar,58034,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.716512,35.647295,0.0</coordinates></Point>"
,wind,58038,IPP Non-CHP,wind,1.5,0,0,0,,0,0,0,0,1.5,,,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-92.759444,43.385833,0.0</coordinates></Point>"
,solar,59820,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.299718,42.553732,0.0</coordinates></Point>"
,solar,58037,IPP Non-CHP,solar,3.3,0,0,0,,0,0,0,3.3,0,,,Solar = 3.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-112.576111,33.419167,0.0</coordinates></Point>"
,solar,59819,IPP Non-CHP,solar,4.4,0,0,0,,0,0,0,4.4,0,,,Solar = 4.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.5565,34.9843,0.0</coordinates></Point>"
,solar,59807,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.675338,39.899444,0.0</coordinates></Point>"
,solar,59828,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.173889,35.458889,0.0</coordinates></Point>"
,solar,59824,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.181111,35.458333,0.0</coordinates></Point>"
,wind,58045,IPP Non-CHP,wind,30,0,0,0,,0,0,0,0,30,,,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-95.802778,43.713611,0.0</coordinates></Point>"
,solar,59832,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.472283,35.351436,0.0</coordinates></Point>"
,wind,58044,IPP Non-CHP,wind,5.9,0,0,0,,0,0,0,0,5.9,,,Wind = 5.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-91.234167,41.850833,0.0</coordinates></Point>"
,solar,59831,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.689,35.216,0.0</coordinates></Point>"
,solar,59834,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-86.237732,39.737936,0.0</coordinates></Point>"
,solar,59833,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.430243,34.756481,0.0</coordinates></Point>"
,solar,58049,Commercial Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.40836,40.55569,0.0</coordinates></Point>"
,wind,59837,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.2376,37.1146,0.0</coordinates></Point>"
,wind,58048,IPP Non-CHP,wind,30,0,0,0,,0,0,0,0,30,,,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.524167,32.969722,0.0</coordinates></Point>"
,solar,59835,IPP Non-CHP,solar,1.9,0,0,0,,0,0,0,1.9,0,,,Solar = 1.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.367439,35.251628,0.0</coordinates></Point>"
,solar,58040,Commercial Non-CHP,solar,2.8,0,0,0,,0,0,0,2.8,0,,,Solar = 2.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.501667,40.320556,0.0</coordinates></Point>"
,solar,59822,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.171188,42.109143,0.0</coordinates></Point>"
,solar,58039,IPP Non-CHP,solar,25,0,0,0,,0,0,0,25,0,,,Solar = 25 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.995556,37.734167,0.0</coordinates></Point>"
,solar,59821,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.170507,42.109272,0.0</coordinates></Point>"
,solar,58042,IPP Non-CHP,solar,9,0,0,0,,0,0,0,9,0,,,Solar = 9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.1627,35.0227,0.0</coordinates></Point>"
,wind,58041,IPP Non-CHP,wind,235.2,0,0,0,,0,0,0,0,235.2,,,Wind = 235.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.673611,36.574722,0.0</coordinates></Point>"
,solar,59823,IPP Non-CHP,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-86.314473,39.722966,0.0</coordinates></Point>"
,solar,59843,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-82.41,32.883,0.0</coordinates></Point>"
,solar,59842,IPP Non-CHP,solar,3.2,0,0,0,,0,0,0,3.2,0,,,Solar = 3.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-76.0192,38.5158,0.0</coordinates></Point>"
,solar,59844,Commercial Non-CHP,solar,2.4,0,0,0,,0,0,0,2.4,0,,,Solar = 2.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.59268,40.350341,0.0</coordinates></Point>"
,solar,59848,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.7458,38.7745,0.0</coordinates></Point>"
,solar,59850,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.5877,39.7867,0.0</coordinates></Point>"
,solar,58062,IPP Non-CHP,solar,23,0,0,0,,0,0,0,23,0,,,Solar = 23 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.496667,33.245833,0.0</coordinates></Point>"
,solar,59849,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.5859,39.7876,0.0</coordinates></Point>"
,solar,59841,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-76.4405,39.3716,0.0</coordinates></Point>"
,solar,59839,IPP Non-CHP,solar,1.9,0,0,0,,0,0,0,1.9,0,,,Solar = 1.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.180652,42.419036,0.0</coordinates></Point>"
,wind,59838,IPP Non-CHP,wind,50,0,0,0,,0,0,0,0,50,,,Wind = 50 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-103.34675,33.901781,0.0</coordinates></Point>"
,solar,58068,IPP Non-CHP,solar,9.9,0,0,0,,0,0,0,9.9,0,,,Solar = 9.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.418333,29.245,0.0</coordinates></Point>"
,solar,59858,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.559472,41.800906,0.0</coordinates></Point>"
,wind,58071,IPP Non-CHP,wind,1.6,0,0,0,,0,0,0,0,1.6,,,Wind = 1.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-93.221389,43.384722,0.0</coordinates></Point>"
,solar,59866,IPP Non-CHP,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.36558,42.187176,0.0</coordinates></Point>"
,solar,58070,IPP Non-CHP,solar,1.1,0,0,0,,0,0,0,1.1,0,,,Solar = 1.1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.681944,40.290556,0.0</coordinates></Point>"
,solar,59862,Electric Utility,solar,30,0,0,0,,0,0,0,30,0,,,Solar = 30 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.968819,32.352369,0.0</coordinates></Point>"
,solar,58074,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.152778,34.174167,0.0</coordinates></Point>"
,solar,59872,Commercial Non-CHP,solar,13,0,0,0,,0,0,0,13,0,,,Solar = 13 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.75,38.55,0.0</coordinates></Point>"
,solar,58073,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.939444,34.618861,0.0</coordinates></Point>"
,solar,59867,IPP Non-CHP,solar,1.9,0,0,0,,0,0,0,1.9,0,,,Solar = 1.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-82.6853,28.0479,0.0</coordinates></Point>"
,solar,58076,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.9206,34.9077,0.0</coordinates></Point>"
,solar,59874,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-83.378924,32.638034,0.0</coordinates></Point>"
,solar,59873,IPP Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.357936,42.626473,0.0</coordinates></Point>"
,solar,59857,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.762458,36.052801,0.0</coordinates></Point>"
,solar,59856,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-76.581,36.443,0.0</coordinates></Point>"
,wind,58065,IPP Non-CHP,wind,1.5,0,0,0,,0,0,0,0,1.5,,,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.070833,42.391389,0.0</coordinates></Point>"
,solar,58064,Commercial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.267778,33.783333,0.0</coordinates></Point>"
,solar,59855,Electric Utility,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-85.64,40.51,0.0</coordinates></Point>"
,solar,58082,Electric Utility,solar,3.5,0,0,0,,0,0,0,3.5,0,,,Solar = 3.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.110833,41.406667,0.0</coordinates></Point>"
,solar,59899,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.113067,35.482032,0.0</coordinates></Point>"
,solar,59898,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.409085,36.124961,0.0</coordinates></Point>"
,solar,59901,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.812667,35.093021,0.0</coordinates></Point>"
,solar,59900,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.58542,36.15042,0.0</coordinates></Point>"
,solar,58086,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.172999,38.645119,0.0</coordinates></Point>"
,solar,59916,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.5341,34.03527,0.0</coordinates></Point>"
,solar,59911,Electric Utility,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.287027,37.341838,0.0</coordinates></Point>"
,wind,58089,IPP Non-CHP,wind,1.6,0,0,0,,0,0,0,0,1.6,,,Wind = 1.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-93.283333,43.297222,0.0</coordinates></Point>"
,wind,58088,IPP Non-CHP,wind,94.4,0,0,0,,0,0,0,0,94.4,,,Wind = 94.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.248889,42.750278,0.0</coordinates></Point>"
,solar,59919,Electric Utility,solar,15,0,0,0,,0,0,0,15,0,,,Solar = 15 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.047703,36.206672,0.0</coordinates></Point>"
,solar,59887,IPP Non-CHP,solar,15,0,0,0,,0,0,0,15,0,,,Solar = 15 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.134,35.456,0.0</coordinates></Point>"
,wind,58080,IPP Non-CHP,wind,112.5,0,0,0,,0,0,0,0,112.5,,,Wind = 112.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.428406,33.733006,0.0</coordinates></Point>"
,solar,59894,IPP Non-CHP,solar,30,0,0,0,,0,0,0,30,0,,,Solar = 30 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.256778,32.572875,0.0</coordinates></Point>"
,solar,59891,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.316547,32.575542,0.0</coordinates></Point>"
,wind,58078,IPP Non-CHP,wind,148.8,0,0,0,,0,0,0,0,148.8,,,Wind = 148.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.003056,35.135556,0.0</coordinates></Point>"
