Plant_Code,Latitude,Longitude,Geo_MW,Solar_MW,Wind_MW,Powerplant_MW
2716,35.774234,-81.437773,-99999,-99999,-99999,-99999
2718,35.334767,-82.186369,-99999,-99999,-99999,-99999
2719,35.245006,-82.389371,-99999,-99999,-99999,-99999
2720,35.242677,-83.072007,-99999,-99999,-99999,-99999
2721,35.2531,-83.0983,-99999,-99999,-99999,-99999
2722,35.2194,-83.3708,-99999,-99999,-99999,-99999
2723,35.0647,-83.9258,-99999,-99999,-99999,-99999
2726,35.2715,-83.6762,-99999,-99999,-99999,-99999
2727,35.2139,-83.0028,-99999,-99999,-99999,-99999
2728,35.233988,-83.125398,-99999,-99999,-99999,-99999
2729,35.247011,-83.128111,-99999,-99999,-99999,-99999
2730,36.499147,-77.811543,-99999,-99999,-99999,-99999
2735,36.4789,-77.6722,-99999,-99999,-99999,-99999
2736,35.42591,-82.184005,-99999,-99999,-99999,-99999
2741,35.019131,-83.791438,-99999,-99999,-99999,-99999
2743,35.4507,-83.805,-99999,-99999,-99999,-99999
2745,35.150864,-84.177533,-99999,-99999,-99999,-99999
2746,35.267222,-75.534722,-99999,-99999,-99999,-99999
2747,46.8669,-100.8836,-99999,-99999,-99999,-99999
2749,46.905665,-98.662183,-99999,-99999,-99999,-99999
2750,48.4108,-97.4158,-99999,-99999,-99999,-99999
2751,47.4945,-101.4115,-99999,-99999,-99999,-99999
2756,47.280769,-101.321213,-99999,-99999,-99999,-99999
2758,47.065854,-101.213093,-99999,-99999,-99999,-99999
2773,47.286643,-101.331908,-99999,-99999,-99999,-99999
2778,40.2522,-80.6486,-99999,-99999,-99999,-99999
2779,38.9917,-84.2981,-99999,-99999,-99999,-99999
2780,39.465,-84.3778,-99999,-99999,-99999,-99999
2783,39.1128,-84.8036,-99999,-99999,-99999,-99999
2790,41.504453,-82.054619,-99999,-99999,-99999,-99999
2801,41.6711,-81.4425,-99999,-99999,-99999,-99999
2811,40.1842,-81.8811,-99999,-99999,-99999,-99999
2815,39.727249,-84.211084,-99999,-99999,-99999,-99999
2817,39.6088,-84.2921,-99999,-99999,-99999,-99999
2823,38.6361,-83.6939,-99999,-99999,-99999,-99999
2824,39.7667,-84.1739,-99999,-99999,-99999,-99999
2828,40.27917,-84.19097,-99999,-99999,-99999,-99999
2830,41.166928,-80.74769,-99999,-99999,-99999,-99999
2831,39.91,-80.760833,-99999,-99999,-99999,-99999
2832,40.5317,-80.6319,-99999,-99999,-99999,-99999
2836,41.429444,-82.264444,-99999,-99999,-99999,-99999
2837,38.9144,-82.1289,-99999,-99999,-99999,-99999
2840,41.6917,-83.4378,-99999,-99999,-99999,-99999
2847,41.305203,-84.334622,-99999,-99999,-99999,-99999
2848,41.5014,-84.4283,-99999,-99999,-99999,-99999
2850,39.9861,-84.5503,-99999,-99999,-99999,-99999
2851,41.471822,-84.543148,-99999,-99999,-99999,-99999
2852,41.556867,-81.58796,-99999,-99999,-99999,-99999
2854,41.474,-81.7145,-99999,-99999,-99999,-99999
2861,40.520066,-81.46815,-99999,-99999,-99999,-99999
2864,39.4098,-84.5543,-99999,-99999,-99999,-99999
2866,39.432181,-84.210925,-99999,-99999,-99999,-99999
2869,41.2836,-82.2194,-99999,-99999,-99999,-99999
2876,40.850964,-81.765764,-99999,-99999,-99999,-99999
2878,41.7265,-81.254,-99999,-99999,-99999,-99999
2880,40.133848,-84.237258,-99999,-99999,-99999,-99999
2881,40.5458,-84.3889,-99999,-99999,-99999,-99999
2902,40.88,-82.6567,-99999,-99999,-99999,-99999
2903,39.756982,-81.115503,-99999,-99999,-99999,-99999
2906,35.50866,-97.17969,-99999,-99999,-99999,-99999
2909,35.76135,-95.28732,-99999,-99999,-99999,-99999
2914,34.96645,-96.7258,-99999,-99999,-99999,-99999
2917,36.4317,-95.7008,-99999,-99999,-99999,-99999
2921,35.1009,-98.3524,-99999,-99999,-99999,-99999
2933,36.116492,-95.990974,-99999,-99999,-99999,-99999
2935,35.3233,-96.1352,-99999,-99999,-99999,-99999
2936,35.982597,-96.775683,-99999,-99999,-99999,-99999
2937,36.2317,-95.1822,-99999,-99999,-99999,-99999
2942,36.4675,-95.041389,-99999,-99999,-99999,-99999
2943,36.264685,-95.103558,-99999,-99999,-99999,-99999
2945,36.1508,-96.2517,-99999,-99999,-99999,-99999
2951,35.34447,-94.7755,-99999,-99999,-99999,-99999
2952,35.8575,-97.9277,-99999,-99999,-99999,-99999
2953,35.5531,-95.1708,-99999,-99999,-99999,-99999
2956,34.8836,-99.5022,-99999,-99999,-99999,-99999
2963,36.669425,-96.347408,-99999,-99999,-99999,-99999
2964,36.1438,-97.0681,-99999,-99999,-99999,-99999
2965,35.8693,-95.2269,-99999,-99999,-99999,-99999
2966,35.595,-95.0511,-99999,-99999,-99999,-99999
2975,35.0847,-98.23,-99999,-99999,-99999,-99999
2980,36.43725,-99.22543,-99999,-99999,-99999,-99999
2981,45.2439,-116.7008,-99999,-99999,-99999,-99999
2982,44.971643,-116.835042,-99999,-99999,-99999,-99999
2984,43.251244,-122.337924,-99999,-99999,-99999,-99999
2985,43.266894,-122.409807,-99999,-99999,-99999,-99999
2986,42.514575,-122.757062,-99999,-99999,-99999,-99999
2987,42.224847,-121.795496,-99999,-99999,-99999,-99999
2991,43.274221,-122.448978,-99999,-99999,-99999,-99999
2995,42.093611,-122.0703,-99999,-99999,-99999,-99999
3000,43.3558,-122.2494,-99999,-99999,-99999,-99999
3003,42.730717,-122.515122,-99999,-99999,-99999,-99999
3004,42.731237,-122.513974,-99999,-99999,-99999,-99999
3006,42.730606,-122.41846,-99999,-99999,-99999,-99999
3008,42.733073,-122.515079,-99999,-99999,-99999,-99999
3013,43.2939,-122.4728,-99999,-99999,-99999,-99999
3014,43.3061,-122.5014,-99999,-99999,-99999,-99999
3020,43.272729,-122.447498,-99999,-99999,-99999,-99999
3021,45.266702,-117.212732,-99999,-99999,-99999,-99999
3024,45.268045,-122.32009,-99999,-99999,-99999,-99999
3025,45.243287,-122.27995,-99999,-99999,-99999,-99999
3026,44.694374,-121.231379,-99999,-99999,-99999,-99999
3028,45.299991,-122.350023,-99999,-99999,-99999,-99999
3029,44.605837,-121.277334,-99999,-99999,-99999,-99999
3032,45.354004,-122.618954,-99999,-99999,-99999,-99999
3033,44.285977,-122.041352,-99999,-99999,-99999,-99999
3034,44.1011,-122.6892,-99999,-99999,-99999,-99999
3035,44.069636,-122.835046,-99999,-99999,-99999,-99999
3036,44.7514,-122.2832,-99999,-99999,-99999,-99999
3037,45.6441,-121.941009,-99999,-99999,-99999,-99999
3040,44.1307,-122.2439,-99999,-99999,-99999,-99999
3041,44.7224,-122.2511,-99999,-99999,-99999,-99999
3045,43.9242,-122.8055,-99999,-99999,-99999,-99999
3047,44.4494,-122.5494,-99999,-99999,-99999,-99999
3048,43.7107,-122.4238,-99999,-99999,-99999,-99999
3049,45.71644,-120.69408,-99999,-99999,-99999,-99999
3050,43.9153,-122.7531,-99999,-99999,-99999,-99999
3053,45.9402,-119.2988,-99999,-99999,-99999,-99999
3067,40.464851,-80.043761,-99999,-99999,-99999,-99999
3068,39.908732,-76.988454,-99999,-99999,-99999,-99999
3071,39.8662,-77.1648,-99999,-99999,-99999,-99999
3074,40.122941,-77.172292,-99999,-99999,-99999,-99999
3075,39.8442,-77.3508,-99999,-99999,-99999,-99999
3076,40.910205,-75.079398,-99999,-99999,-99999,-99999
3077,41.061194,-75.058242,-99999,-99999,-99999,-99999
3078,40.3056,-75.9081,-99999,-99999,-99999,-99999
3080,39.760634,-76.635341,-99999,-99999,-99999,-99999
3081,40.113625,-76.71195,-99999,-99999,-99999,-99999
3082,40.3842,-79.0611,-99999,-99999,-99999,-99999
3083,41.706475,-77.08184,-99999,-99999,-99999,-99999
3084,40.512825,-79.196107,-99999,-99999,-99999,-99999
3096,41.192088,-79.433501,-99999,-99999,-99999,-99999
3109,40.40625,-79.03366,-99999,-99999,-99999,-99999
3110,41.06755,-78.366228,-99999,-99999,-99999,-99999
3111,41.835947,-79.188668,-99999,-99999,-99999,-99999
3112,40.6604,-79.3411,-99999,-99999,-99999,-99999
3113,40.937939,-80.369007,-99999,-99999,-99999,-99999
3114,40.608388,-75.45599,-99999,-99999,-99999,-99999
3115,40.096111,-76.6962,-99999,-99999,-99999,-99999
3116,40.689064,-76.219639,-99999,-99999,-99999,-99999
3117,40.257865,-76.857897,-99999,-99999,-99999,-99999
3118,40.9353,-76.0284,-99999,-99999,-99999,-99999
3120,39.827198,-76.331772,-99999,-99999,-99999,-99999
3122,41.282405,-75.816439,-99999,-99999,-99999,-99999
3124,41.1189,-77.4709,-99999,-99999,-99999,-99999
3130,40.797762,-75.105416,-99999,-99999,-99999,-99999
3131,41.0714,-76.6672,-99999,-99999,-99999,-99999
3132,40.8361,-76.825,-99999,-99999,-99999,-99999
3136,41.467858,-75.130895,-99999,-99999,-99999,-99999
3138,40.1908,-76.94579,-99999,-99999,-99999,-99999
3139,41.2361,-77.00755,-99999,-99999,-99999,-99999
3140,39.8301,-75.3837,-99999,-99999,-99999,-99999
3142,39.968021,-75.125203,-99999,-99999,-99999,-99999
3143,39.858,-75.323,-99999,-99999,-99999,-99999
3144,40.176486,-74.789976,-99999,-99999,-99999,-99999
3145,40.2352,-75.6193,-99999,-99999,-99999,-99999
3146,39.8076,-76.2993,-99999,-99999,-99999,-99999
3147,39.758936,-76.268742,-99999,-99999,-99999,-99999
3148,39.984469,-75.075247,-99999,-99999,-99999,-99999
3149,39.9419,-75.1883,-99999,-99999,-99999,-99999
3152,39.9144,-75.135,-99999,-99999,-99999,-99999
3153,39.9244,-76.39,-99999,-99999,-99999,-99999
3154,41.200556,-76.07,-99999,-99999,-99999,-99999
3155,41.8167,-71.4042,-99999,-99999,-99999,-99999
3157,34.4185,-80.1657,-99999,-99999,-99999,-99999
3160,34.4017,-80.1589,-99999,-99999,-99999,-99999
3161,34.455514,-82.199339,-99999,-99999,-99999,-99999
3162,34.169733,-81.902452,-99999,-99999,-99999,-99999
3163,34.5414,-80.8756,-99999,-99999,-99999,-99999
3164,34.5583,-80.8914,-99999,-99999,-99999,-99999
3166,34.6,-80.8928,-99999,-99999,-99999,-99999
3168,35.1381,-81.5975,-99999,-99999,-99999,-99999
3169,34.5592,-80.8917,-99999,-99999,-99999,-99999
3170,34.527475,-82.374964,-99999,-99999,-99999,-99999
3175,34.9594,-82.9147,-99999,-99999,-99999,-99999
3176,34.6022,-82.435,-99999,-99999,-99999,-99999
3236,34.7939,-82.8986,-99999,-99999,-99999,-99999
3250,34.54,-80.8778,-99999,-99999,-99999,-99999
3251,34.852224,-82.483959,-99999,-99999,-99999,-99999
3253,34.3355,-80.7021,-99999,-99999,-99999,-99999
3254,35.0218,-81.0078,-99999,-99999,-99999,-99999
3255,35.0314,-81.4936,-99999,-99999,-99999,-99999
3256,34.7792,-81.4561,-99999,-99999,-99999,-99999
3257,33.980254,-81.04067,-99999,-99999,-99999,-99999
3258,33.9972,-81.0494,-99999,-99999,-99999,-99999
3259,32.8265,-79.9634,-99999,-99999,-99999,-99999
3261,32.298805,-81.073866,-99999,-99999,-99999,-99999
3262,34.0556,-81.2172,-99999,-99999,-99999,-99999
3264,34.6642,-81.4486,-99999,-99999,-99999,-99999
3265,34.26132,-81.330852,-99999,-99999,-99999,-99999
3266,34.2642,-81.3308,-99999,-99999,-99999,-99999
3267,34.0533,-81.2172,-99999,-99999,-99999,-99999
3270,33.435,-81.9111,-99999,-99999,-99999,-99999
3271,33.8264,-80.6228,-99999,-99999,-99999,-99999
3272,33.0158,-79.9297,-99999,-99999,-99999,-99999
3275,34.2572,-82.6097,-99999,-99999,-99999,-99999
3281,32.208871,-80.698754,-99999,-99999,-99999,-99999
3283,33.244404,-79.990909,-99999,-99999,-99999,-99999
3285,33.708283,-78.924146,-99999,-99999,-99999,-99999
3286,33.453759,-80.163986,-99999,-99999,-99999,-99999
3287,33.6602,-82.1961,-99999,-99999,-99999,-99999
3289,44.087235,-103.260959,-99999,-99999,-99999,-99999
3290,45.429884,-98.49396,-99999,-99999,-99999,-99999
3291,44.8733,-97.8808,-99999,-99999,-99999,-99999
3293,45.0356,-99.0475,-99999,-99999,-99999,-99999
3295,44.369507,-98.17223,-99999,-99999,-99999,-99999
3297,44.3784,-98.4629,-99999,-99999,-99999,-99999
3298,44.364871,-97.381063,-99999,-99999,-99999,-99999
3305,44.4504,-100.3866,-99999,-99999,-99999,-99999
3318,43.0653,-98.5539,-99999,-99999,-99999,-99999
3319,44.0384,-99.4463,-99999,-99999,-99999,-99999
3320,35.074087,-90.14868,-99999,-99999,-99999,-99999
3321,35.167712,-84.295601,-99999,-99999,-99999,-99999
3323,36.4403,-82.4381,-99999,-99999,-99999,-99999
3325,36.0211,-84.1567,-99999,-99999,-99999,-99999
3338,36.168176,-83.49768,-99999,-99999,-99999,-99999
3341,35.101791,-85.229467,-99999,-99999,-99999,-99999
3342,36.3903,-87.6539,-99999,-99999,-99999,-99999
3344,35.9623,-83.5393,-99999,-99999,-99999,-99999
3346,36.4982,-82.5086,-99999,-99999,-99999,-99999
3352,35.7917,-84.2431,-99999,-99999,-99999,-99999
3356,36.3156,-86.4006,-99999,-99999,-99999,-99999
3373,35.806732,-85.634063,-99999,-99999,-99999,-99999
3375,36.3767,-82.9639,-99999,-99999,-99999,-99999
3393,36.0278,-87.9861,-99999,-99999,-99999,-99999
3394,35.8992,-84.5194,-99999,-99999,-99999,-99999
3395,35.8853,-84.3003,-99999,-99999,-99999,-99999
3396,35.0017,-85.6218,-99999,-99999,-99999,-99999
3397,36.2242,-84.0914,-99999,-99999,-99999,-99999
3398,35.0947,-84.6478,-99999,-99999,-99999,-99999
3399,35.082271,-84.49115,-99999,-99999,-99999,-99999
3400,35.075,-84.4833,-99999,-99999,-99999,-99999
3401,35.0683,-88.2494,-99999,-99999,-99999,-99999
3402,36.523174,-82.090213,-99999,-99999,-99999,-99999
3403,35.1967,-86.2783,-99999,-99999,-99999,-99999
3404,36.3413,-82.1264,-99999,-99999,-99999,-99999
3405,35.619673,-84.785527,-99999,-99999,-99999,-99999
3406,36.341667,-82.126389,-99999,-99999,-99999,-99999
3407,36.289539,-85.94416,-99999,-99999,-99999,-99999
3408,36.5378,-85.4517,-99999,-99999,-99999,-99999
3409,36.2972,-86.6556,-99999,-99999,-99999,-99999
3411,36.1564,-86.6186,-99999,-99999,-99999,-99999
3412,28.829535,-100.552234,-99999,-99999,-99999,-99999
3413,27.5667,-99.5089,-99999,-99999,-99999,-99999
3414,27.819412,-97.419203,-99999,-99999,-99999,-99999
3415,28.7883,-97.01,-99999,-99999,-99999,-99999
3416,32.8358,-96.5458,-99999,-99999,-99999,-99999
3417,32.7231,-96.9358,-99999,-99999,-99999,-99999
3418,31.983587,-106.431777,-99999,-99999,-99999,-99999
3420,30.4356,-95.5214,-99999,-99999,-99999,-99999
3421,30.0242,-93.878,-99999,-99999,-99999,-99999
3423,29.75,-94.9256,-99999,-99999,-99999,-99999
3424,29.822201,-95.219429,-99999,-99999,-99999,-99999
3426,29.726775,-95.059827,-99999,-99999,-99999,-99999
3428,29.9417,-95.5306,-99999,-99999,-99999,-99999
3437,29.4828,-95.6311,-99999,-99999,-99999,-99999
3439,32.3766,-94.6415,-99999,-99999,-99999,-99999
3441,32.9215,-94.7226,-99999,-99999,-99999,-99999
3443,32.848163,-94.547986,-99999,-99999,-99999,-99999
3452,33.5239,-101.7392,-99999,-99999,-99999,-99999
3453,35.283357,-101.746423,-99999,-99999,-99999,-99999
3456,34.1661,-102.4114,-99999,-99999,-99999,-99999
3457,33.1344,-98.6117,-99999,-99999,-99999,-99999
3459,32.7283,-97.2192,-99999,-99999,-99999,-99999
3460,32.3358,-100.9156,-99999,-99999,-99999,-99999
3464,31.5839,-102.9633,-99999,-99999,-99999,-99999
3468,31.8206,-96.0544,-99999,-99999,-99999,-99999
3469,31.93985,-94.989834,-99999,-99999,-99999,-99999
3470,32.124519,-96.101277,-99999,-99999,-99999,-99999
3476,30.3033,-97.6128,-99999,-99999,-99999,-99999
3477,25.9131,-97.5214,-99999,-99999,-99999,-99999
3478,30.64741,-96.372316,-99999,-99999,-99999,-99999
3482,33.068055,-96.452481,-99999,-99999,-99999,-99999
3484,29.593951,-98.040734,-99999,-99999,-99999,-99999
3485,29.640187,-98.045934,-99999,-99999,-99999,-99999
3490,29.495193,-97.624948,-99999,-99999,-99999,-99999
3491,29.4681,-97.4919,-99999,-99999,-99999,-99999
3492,29.537565,-97.932106,-99999,-99999,-99999,-99999
3494,29.548136,-97.999587,-99999,-99999,-99999,-99999
3497,30.293424,-97.784408,-99999,-99999,-99999,-99999
3504,30.7507,-98.4176,-99999,-99999,-99999,-99999
3507,30.556,-98.3384,-99999,-99999,-99999,-99999
3548,30.731599,-98.385422,-99999,-99999,-99999,-99999
3559,30.555288,-98.257593,-99999,-99999,-99999,-99999
3561,30.3899,-97.9073,-99999,-99999,-99999,-99999
3576,30.1456,-97.2708,-99999,-99999,-99999,-99999
3581,33.5211,-101.7906,-99999,-99999,-99999,-99999
3582,33.6039,-101.8408,-99999,-99999,-99999,-99999
3583,29.3525,-98.5761,-99999,-99999,-99999,-99999
3584,29.308056,-98.3242,-99999,-99999,-99999,-99999
3585,29.2567,-98.3825,-99999,-99999,-99999,-99999
3586,32.7581,-97.7873,-99999,-99999,-99999,-99999
3594,32.6581,-98.3103,-99999,-99999,-99999,-99999
3595,28.9275,-99.0919,-99999,-99999,-99999,-99999
3597,28.8947,-97.135,-99999,-99999,-99999,-99999
3598,38.2683,-112.4806,-99999,-99999,-99999,-99999
3599,41.834702,-112.052114,-99999,-99999,-99999,-99999
3600,40.7686,-111.9289,-99999,-99999,-99999,-99999
3601,40.619173,-111.78208,-99999,-99999,-99999,-99999
3602,40.315796,-111.654691,-99999,-99999,-99999,-99999
3604,41.243643,-111.946478,-99999,-99999,-99999,-99999
3609,40.544942,-111.502911,-99999,-99999,-99999,-99999
3611,40.6236,-111.7533,-99999,-99999,-99999,-99999
3612,41.137621,-111.884948,-99999,-99999,-99999,-99999
3624,40.886867,-111.885332,-99999,-99999,-99999,-99999
3628,41.501619,-111.99345,-99999,-99999,-99999,-99999
3630,41.746364,-111.746023,-99999,-99999,-99999,-99999
3631,39.255911,-111.621491,-99999,-99999,-99999,-99999
3643,40.242907,-111.663094,-99999,-99999,-99999,-99999
3646,40.167136,-111.499461,-99999,-99999,-99999,-99999
3648,40.080042,-111.604846,-99999,-99999,-99999,-99999
3651,41.136547,-111.831441,-99999,-99999,-99999,-99999
3655,40.7904,-111.4043,-99999,-99999,-99999,-99999
3656,37.9858,-111.4383,-99999,-99999,-99999,-99999
3658,40.538056,-110.066111,-99999,-99999,-99999,-99999
3659,43.4011,-72.4203,-99999,-99999,-99999,-99999
3661,43.9921,-72.1282,-99999,-99999,-99999,-99999
3665,43.381225,-72.598242,-99999,-99999,-99999,-99999
3666,44.6356,-73.12,-99999,-99999,-99999,-99999
3675,44.6534,-72.9961,-99999,-99999,-99999,-99999
3676,43.6368,-72.9758,-99999,-99999,-99999,-99999
3686,44.0249,-73.1768,-99999,-99999,-99999,-99999
3688,44.641433,-73.113364,-99999,-99999,-99999,-99999
3691,44.6381,-73.1625,-99999,-99999,-99999,-99999
3697,43.694,-72.955,-99999,-99999,-99999,-99999
3698,43.603,-72.9923,-99999,-99999,-99999,-99999
3699,43.8954,-73.1007,-99999,-99999,-99999,-99999
3704,43.898584,-73.053125,-99999,-99999,-99999,-99999
3708,44.0661,-73.2158,-99999,-99999,-99999,-99999
3709,44.937579,-72.179968,-99999,-99999,-99999,-99999
3710,44.251,-72.6027,-99999,-99999,-99999,-99999
3711,44.4906,-73.1703,-99999,-99999,-99999,-99999
3712,44.4821,-73.1164,-99999,-99999,-99999,-99999
3714,44.3606,-72.3356,-99999,-99999,-99999,-99999
3716,44.292391,-72.6824,-99999,-99999,-99999,-99999
3717,44.4056,-72.1881,-99999,-99999,-99999,-99999
3720,43.1375,-72.4464,-99999,-99999,-99999,-99999
3722,42.7936,-72.9144,-99999,-99999,-99999,-99999
3723,44.999274,-71.530164,-99999,-99999,-99999,-99999
3724,44.887379,-72.055357,-99999,-99999,-99999,-99999
3725,44.4814,-73.2239,-99999,-99999,-99999,-99999
3728,44.500222,-71.998921,-99999,-99999,-99999,-99999
3731,44.561831,-72.602369,-99999,-99999,-99999,-99999
3734,44.577553,-72.611861,-99999,-99999,-99999,-99999
3735,36.808229,-80.938714,-99999,-99999,-99999,-99999
3737,36.7858,-80.9333,-99999,-99999,-99999,-99999
3739,37.075,-80.5847,-99999,-99999,-99999,-99999
3740,36.9333,-82.1997,-99999,-99999,-99999,-99999
3743,37.0933,-79.4025,-99999,-99999,-99999,-99999
3745,37.2544,-79.8756,-99999,-99999,-99999,-99999
3746,37.4639,-79.1856,-99999,-99999,-99999,-99999
3750,37.0413,-79.5356,-99999,-99999,-99999,-99999
3753,37.2717,-75.9682,-99999,-99999,-99999,-99999
3754,37.7061,-75.7031,-99999,-99999,-99999,-99999
3762,38.676667,-78.498888,-99999,-99999,-99999,-99999
3764,38.571389,-78.593611,-99999,-99999,-99999,-99999
3765,37.7089,-78.2878,-99999,-99999,-99999,-99999
3772,37.3822,-77.3833,-99999,-99999,-99999,-99999
3773,37.592887,-79.380823,-99999,-99999,-99999,-99999
3774,37.777,-79.892,-99999,-99999,-99999,-99999
3775,37.95,-76.711,-99999,-99999,-99999,-99999
3777,36.7711,-76.3019,-99999,-99999,-99999,-99999
3778,38.5367,-77.2806,-99999,-99999,-99999,-99999
3779,37.1661,-76.6986,-99999,-99999,-99999,-99999
3780,37.2144,-76.4611,-99999,-99999,-99999,-99999
3782,37.5736,-79.3715,-99999,-99999,-99999,-99999
3785,38.27,-78.035,-99999,-99999,-99999,-99999
3789,36.666866,-80.447897,-99999,-99999,-99999,-99999
3790,36.664145,-79.883588,-99999,-99999,-99999,-99999
3796,37.078366,-80.572726,-99999,-99999,-99999,-99999
3797,36.59943,-78.3005,-99999,-99999,-99999,-99999
3798,36.7803,-80.0281,-99999,-99999,-99999,-99999
3799,46.755938,-122.859764,-99999,-99999,-99999,-99999
3800,45.9567,-122.554444,-99999,-99999,-99999,-99999
3803,46.060833,-122.201667,-99999,-99999,-99999,-99999
3804,45.96277,-122.335467,-99999,-99999,-99999,-99999
3806,46.953468,-121.475198,-99999,-99999,-99999,-99999
3809,46.990967,-122.174921,-99999,-99999,-99999,-99999
3821,48.5478,-121.7407,-99999,-99999,-99999,-99999
3823,47.54011,-121.83702,-99999,-99999,-99999,-99999
3825,48.649,-121.6907,-99999,-99999,-99999,-99999
3826,47.821667,-117.916667,-99999,-99999,-99999,-99999
3827,47.834444,-117.836111,-99999,-99999,-99999,-99999
3833,48.5953,-118.0603,-99999,-99999,-99999,-99999
3834,47.769722,-117.537222,-99999,-99999,-99999,-99999
3845,46.974912,-122.635795,-99999,-99999,-99999,-99999
3847,47.533611,-120.295278,-99999,-99999,-99999,-99999
3850,47.9469,-119.8653,-99999,-99999,-99999,-99999
3852,46.6451,-119.908,-99999,-99999,-99999,-99999
3853,46.8731,-119.9703,-99999,-99999,-99999,-99999
3854,48.780856,-117.418337,-99999,-99999,-99999,-99999
3855,45.614,-121.1346,-99999,-99999,-99999,-99999
3860,46.8016,-122.3102,-99999,-99999,-99999,-99999
3861,47.4181,-123.2252,-99999,-99999,-99999,-99999
3866,47.3698,-123.1603,-99999,-99999,-99999,-99999
3867,46.8328,-122.3196,-99999,-99999,-99999,-99999
3868,46.5035,-122.5885,-99999,-99999,-99999,-99999
3869,46.5347,-122.4247,-99999,-99999,-99999,-99999
3878,47.9951,-119.6404,-99999,-99999,-99999,-99999
3883,46.249801,-118.879838,-99999,-99999,-99999,-99999
3886,46.5838,-118.0273,-99999,-99999,-99999,-99999
3887,46.5635,-118.5397,-99999,-99999,-99999,-99999
3888,46.595833,-121.569444,-99999,-99999,-99999,-99999
3891,38.4731,-81.8233,-99999,-99999,-99999,-99999
3895,38.2056,-81.4211,-99999,-99999,-99999,-99999
3913,39.710833,-79.9275,-99999,-99999,-99999,-99999
3914,39.384167,-80.3325,-99999,-99999,-99999,-99999
3915,39.8297,-80.8153,-99999,-99999,-99999,-99999
3916,39.2008,-79.2636,-99999,-99999,-99999,-99999
3917,44.4306,-89.7808,-99999,-99999,-99999,-99999
3918,44.6647,-89.6511,-99999,-99999,-99999,-99999
3921,44.5153,-89.585,-99999,-99999,-99999,-99999
3925,44.3939,-89.825,-99999,-99999,-99999,-99999
3926,44.4889,-89.5756,-99999,-99999,-99999,-99999
3927,46.2372,-91.7978,-99999,-99999,-99999,-99999
3929,46.587222,-90.9017,-99999,-99999,-99999,-99999
3935,45.491667,-91.0469,-99999,-99999,-99999,-99999
3936,45.9356,-90.4468,-99999,-99999,-99999,-99999
3943,45.464444,-91.083611,-99999,-99999,-99999,-99999
3944,45.411139,-91.218283,-99999,-99999,-99999,-99999
3948,46.498333,-90.903889,-99999,-99999,-99999,-99999
3954,43.0147,-89.4603,-99999,-99999,-99999,-99999
3971,43.0789,-89.3744,-99999,-99999,-99999,-99999
3972,43.1133,-89.3128,-99999,-99999,-99999,-99999
3973,45.7517,-91.2028,-99999,-99999,-99999,-99999
3974,44.9367,-91.8883,-99999,-99999,-99999,-99999
3975,44.9308,-91.3889,-99999,-99999,-99999,-99999
3976,44.828056,-91.511111,-99999,-99999,-99999,-99999
3982,43.8292,-91.2597,-99999,-99999,-99999,-99999
3983,45.223611,-91.127222,-99999,-99999,-99999,-99999
3984,45.051,-91.274,-99999,-99999,-99999,-99999
3986,44.884167,-91.929444,-99999,-99999,-99999,-99999
3988,45.41167,-92.6469,-99999,-99999,-99999,-99999
3989,45.94794,-91.888374,-99999,-99999,-99999,-99999
3991,44.885416,-91.515833,-99999,-99999,-99999,-99999
3992,44.9378,-91.3406,-99999,-99999,-99999,-99999
3993,45.9467,-92.5383,-99999,-99999,-99999,-99999
3995,46,-92.3725,-99999,-99999,-99999,-99999
3998,45.6583,-92.4606,-99999,-99999,-99999,-99999
4000,45.77,-92.67,-99999,-99999,-99999,-99999
4002,43.3842,-87.8689,-99999,-99999,-99999,-99999
4005,42.8457,-87.8294,-99999,-99999,-99999,-99999
4007,43.0303,-87.9233,-99999,-99999,-99999,-99999
4008,44.25393,-88.40956,-99999,-99999,-99999,-99999
4009,44.8764,-88.1475,-99999,-99999,-99999,-99999
4011,45.8275,-88.2483,-99999,-99999,-99999,-99999
4012,44.2806,-87.5369,-99999,-99999,-99999,-99999
4014,43.715142,-87.705863,-99999,-99999,-99999,-99999
4015,43.625845,-89.780764,-99999,-99999,-99999,-99999
4018,43.309932,-89.727778,-99999,-99999,-99999,-99999
4019,42.581968,-89.0276,-99999,-99999,-99999,-99999
4020,42.8347,-89.110833,-99999,-99999,-99999,-99999
4021,45.1875,-89.7553,-99999,-99999,-99999,-99999
4040,45.3569,-88.2306,-99999,-99999,-99999,-99999
4041,45.3019,-89.7917,-99999,-99999,-99999,-99999
4042,45.5711,-89.4806,-99999,-99999,-99999,-99999
4043,45.2794,-88.1997,-99999,-99999,-99999,-99999
4044,45.2875,-88.1603,-99999,-99999,-99999,-99999
4045,45.1786,-89.685,-99999,-99999,-99999,-99999
4046,45.1136,-87.7586,-99999,-99999,-99999,-99999
4050,44.54,-88.0086,-99999,-99999,-99999,-99999
4053,45.2333,-88.0678,-99999,-99999,-99999,-99999
4056,45.4411,-89.7306,-99999,-99999,-99999,-99999
4057,45.0869,-87.6881,-99999,-99999,-99999,-99999
4059,44.9575,-89.6367,-99999,-99999,-99999,-99999
4060,44.8606,-89.6553,-99999,-99999,-99999,-99999
4061,43.8656,-89.9514,-99999,-99999,-99999,-99999
